time,value
2019-03-14 23:52:30,0.001502895
2019-03-14 23:52:40,0.001083671
2019-03-14 23:52:50,0.00112315
2019-03-14 23:53:00,0.001281065
2019-03-14 23:53:10,0.00118598
2019-03-14 23:53:20,0.001087956
2019-03-14 23:53:30,0.001464485
2019-03-14 23:53:40,0.001053572
2019-03-14 23:53:50,0.001312886
2019-03-14 23:54:00,0.000960795
2019-03-14 23:54:10,0.001277526
2019-03-14 23:54:20,0.001130434
2019-03-14 23:54:30,0.001211426
2019-03-14 23:54:40,0.001259405
2019-03-14 23:54:50,0.001263288
2019-03-14 23:55:00,0.001040238
2019-03-14 23:55:10,0.001200646
2019-03-14 23:55:20,0.0011501
2019-03-14 23:55:30,0.00116368
2019-03-14 23:55:40,0.001427167
2019-03-14 23:55:50,0.001271762
2019-03-14 23:56:00,0.00099369
2019-03-14 23:56:10,0.001331627
2019-03-14 23:56:20,0.001837353
2019-03-14 23:56:30,0.001367333
2019-03-14 23:56:40,0.001218982
2019-03-14 23:56:50,0.001055607
2019-03-14 23:57:00,0.001617809
2019-03-14 23:57:10,0.00129344
2019-03-14 23:57:20,0.001005511
2019-03-14 23:57:30,0.002018008
2019-03-14 23:57:40,0.001322208
2019-03-14 23:57:50,0.001061784
2019-03-14 23:58:00,0.001188379
2019-03-14 23:58:10,0.001097469
2019-03-14 23:58:20,0.001090568
2019-03-14 23:58:30,0.001293504
2019-03-14 23:58:40,0.004420469
2019-03-14 23:58:50,0.001059518
2019-03-14 23:59:00,0.004620064
2019-03-14 23:59:10,0.001693138
2019-03-14 23:59:20,0.00110614
2019-03-14 23:59:30,0.001132988
2019-03-14 23:59:40,0.004366382
2019-03-14 23:59:50,0.004256121
2019-03-15 00:00:00,0.001537729
2019-03-15 00:00:10,0.002758856
2019-03-15 00:00:20,0.001841421
2019-03-15 00:00:30,0.001831645
2019-03-15 00:00:40,0.00155584
2019-03-15 00:00:50,0.001117931
2019-03-15 00:01:00,0.002224552
2019-03-15 00:01:10,0.004422504
2019-03-15 00:01:20,0.003889575
2019-03-15 00:01:30,0.0014358
2019-03-15 00:01:40,0.001633964
2019-03-15 00:01:50,0.001959411
2019-03-15 00:02:00,0.002276182
2019-03-15 00:02:10,0.001811896
2019-03-15 00:02:20,0.002304078
2019-03-15 00:02:30,0.009840021
2019-03-15 00:02:40,0.004332171
2019-03-15 00:02:50,0.005689991
2019-03-15 00:03:00,0.005864524
2019-03-15 00:03:10,0.001531301
2019-03-15 00:03:20,0.012460413
2019-03-15 00:03:30,0.00403075
2019-03-15 00:03:40,0.012032884
2019-03-15 00:03:50,0.002826695
2019-03-15 00:04:00,0.001483295
2019-03-15 00:04:10,0.001224078
2019-03-15 00:04:20,0.013322668
2019-03-15 00:04:30,0.001112817
2019-03-15 00:04:40,0.00117579
2019-03-15 00:04:50,0.000934032
2019-03-15 00:05:00,0.006445318
2019-03-15 00:05:10,0.01164967
2019-03-15 00:05:20,0.003849877
2019-03-15 00:05:30,0.003200436
2019-03-15 00:05:40,0.001999954
2019-03-15 00:05:50,0.00129925
2019-03-15 00:06:00,0.003704095
2019-03-15 00:06:10,0.010243296
2019-03-15 00:06:20,0.001453622
2019-03-15 00:06:30,0.015967267
2019-03-15 00:06:40,0.004515985
2019-03-15 00:06:50,0.003501567
2019-03-15 00:07:00,0.011073356
2019-03-15 00:07:10,0.001578452
2019-03-15 00:07:20,0.006962739
2019-03-15 00:07:30,0.009618478
2019-03-15 00:07:40,0.003026405
2019-03-15 00:07:50,0.010075573
2019-03-15 00:08:00,0.011016048
2019-03-15 00:08:10,0.011200618
2019-03-15 00:08:20,0.043696941
2019-03-15 00:08:30,0.008008158
2019-03-15 00:08:40,0.008795121
2019-03-15 00:08:50,0.001204737
2019-03-15 00:09:00,0.012298167
2019-03-15 00:09:10,0.004860721
2019-03-15 00:09:20,0.025428254
2019-03-15 00:09:30,0.00314474
2019-03-15 00:09:40,0.00297354
2019-03-15 00:09:50,0.016908614
2019-03-15 00:10:00,0.00846075
2019-03-15 00:10:10,0.02372942
2019-03-15 00:10:20,0.014224706
2019-03-15 00:10:30,0.027973788
2019-03-15 00:10:40,0.001252497
2019-03-15 00:10:50,0.030334052
2019-03-15 00:11:00,0.018526902
2019-03-15 00:11:10,0.00523007
2019-03-15 00:11:20,0.001886613
2019-03-15 00:11:30,0.001186862
2019-03-15 00:11:40,0.009816758
2019-03-15 00:11:50,0.002673882
2019-03-15 00:12:00,0.002030917
2019-03-15 00:12:10,0.014693439
2019-03-15 00:12:20,0.002718692
2019-03-15 00:12:30,0.006557176
2019-03-15 00:12:40,0.007940459
2019-03-15 00:12:50,0.001799063
2019-03-15 00:13:00,0.002174917
2019-03-15 00:13:10,0.001522338
2019-03-15 00:13:20,0.000896587
2019-03-15 00:13:30,0.001394209
2019-03-15 00:13:40,0.001305409
2019-03-15 00:13:50,0.000942301
2019-03-15 00:14:00,0.002792713
2019-03-15 00:14:10,0.002701171
2019-03-15 00:14:20,0.006107321
2019-03-15 00:14:30,0.007275365
2019-03-15 00:14:40,0.001442128
2019-03-15 00:14:50,0.005637258
2019-03-15 00:15:00,0.009383969
2019-03-15 00:15:10,0.002154131
2019-03-15 00:15:20,0.002869415
2019-03-15 00:15:30,0.005984019
2019-03-15 00:15:40,0.01160038
2019-03-15 00:15:50,0.001364638
2019-03-15 00:16:00,0.016900493
2019-03-15 00:16:10,0.004282013
2019-03-15 00:16:20,0.00564618
2019-03-15 00:16:30,0.012797516
2019-03-15 00:16:40,0.010015108
2019-03-15 00:16:50,0.005353489
2019-03-15 00:17:00,0.010847646
2019-03-15 00:17:10,0.005508073
2019-03-15 00:17:20,0.008751308
2019-03-15 00:17:30,0.005963167
2019-03-15 00:17:40,0.005219616
2019-03-15 00:17:50,0.010868588
2019-03-15 00:18:00,0.009173055
2019-03-15 00:18:10,0.013683679
2019-03-15 00:18:20,0.010135519
2019-03-15 00:18:30,0.005279504
2019-03-15 00:18:40,0.006122214
2019-03-15 00:18:50,0.001096172
2019-03-15 00:19:00,0.001333235
2019-03-15 00:19:10,0.001585401
2019-03-15 00:19:20,0.002132657
2019-03-15 00:19:30,0.010683497
2019-03-15 00:19:40,0.019863529
2019-03-15 00:19:50,0.028704509
2019-03-15 00:20:00,0.006702672
2019-03-15 00:20:10,0.003407024
2019-03-15 00:20:20,0.009664748
2019-03-15 00:20:30,0.022032216
2019-03-15 00:20:40,0.030804435
2019-03-15 00:20:50,0.005894781
2019-03-15 00:21:00,0.012193082
2019-03-15 00:21:10,0.001442426
2019-03-15 00:21:20,0.009453947
2019-03-15 00:21:30,0.002248158
2019-03-15 00:21:40,0.03068986
2019-03-15 00:21:50,0.014092132
2019-03-15 00:22:00,0.004702386
2019-03-15 00:22:10,0.010322862
2019-03-15 00:22:20,0.015734097
2019-03-15 00:22:30,0.001213988
2019-03-15 00:22:40,0.022702829
2019-03-15 00:22:50,0.003701657
2019-03-15 00:23:00,0.010950514
2019-03-15 00:23:10,0.009009587
2019-03-15 00:23:20,0.002294107
2019-03-15 00:23:30,0.002039037
2019-03-15 00:23:40,0.001072115
2019-03-15 00:23:50,0.011789819
2019-03-15 00:24:00,0.001165535
2019-03-15 00:24:10,0.003478873
2019-03-15 00:24:20,0.00125168
2019-03-15 00:24:30,0.002785814
2019-03-15 00:24:40,0.015535396
2019-03-15 00:24:50,0.009691594
2019-03-15 00:25:00,0.00202828
2019-03-15 00:25:10,0.003452222
2019-03-15 00:25:20,0.003653297
2019-03-15 00:25:30,0.009716066
2019-03-15 00:25:40,0.005844282
2019-03-15 00:25:50,0.021195949
2019-03-15 00:26:00,0.003543046
2019-03-15 00:26:10,0.020184906
2019-03-15 00:26:20,0.009622114
2019-03-15 00:26:30,0.00857405
2019-03-15 00:26:40,0.005003103
2019-03-15 00:26:50,0.01557626
2019-03-15 00:27:00,0.009049437
2019-03-15 00:27:10,0.004742504
2019-03-15 00:27:20,0.015735325
2019-03-15 00:27:30,0.006567888
2019-03-15 00:27:40,0.002914255
2019-03-15 00:27:50,0.005216174
2019-03-15 00:28:00,0.005675676
2019-03-15 00:28:10,0.011307903
2019-03-15 00:28:20,0.001307137
2019-03-15 00:28:30,0.013283372
2019-03-15 00:28:40,0.001055186
2019-03-15 00:28:50,0.007383117
2019-03-15 00:29:00,0.006285576
2019-03-15 00:29:10,0.005753392
2019-03-15 00:29:20,0.005027028
2019-03-15 00:29:30,0.001176801
2019-03-15 00:29:40,0.001556232
2019-03-15 00:29:50,0.010888706
2019-03-15 00:30:00,0.014803792
2019-03-15 00:30:10,0.020876879
2019-03-15 00:30:20,0.00293167
2019-03-15 00:30:30,0.003194902
2019-03-15 00:30:40,0.002906258
2019-03-15 00:30:50,0.001543453
2019-03-15 00:31:00,0.003896256
2019-03-15 00:31:10,0.002916557
2019-03-15 00:31:20,0.009344189
2019-03-15 00:31:30,0.003247629
2019-03-15 00:31:40,0.001858732
2019-03-15 00:31:50,0.007704266
2019-03-15 00:32:00,0.008565115
2019-03-15 00:32:10,0.010314496
2019-03-15 00:32:20,0.010688702
2019-03-15 00:32:30,0.001917788
2019-03-15 00:32:40,0.007725571
2019-03-15 00:32:50,0.004338726
2019-03-15 00:33:00,0.006030534
2019-03-15 00:33:10,0.005421467
