time,value
2019-03-15 00:32:20,7983.0
2019-03-15 00:32:30,7983.0
2019-03-15 00:32:40,7983.0
2019-03-15 00:32:50,7983.0
2019-03-15 00:33:00,7983.0
2019-03-15 00:33:10,7983.0
2019-03-15 00:33:20,7983.0
2019-03-15 00:33:30,7983.0
2019-03-15 00:33:40,7983.0
2019-03-15 00:33:50,7983.0
2019-03-15 00:34:00,7983.0
2019-03-15 00:34:10,7983.0
2019-03-15 00:34:20,7983.0
2019-03-15 00:34:30,7983.0
2019-03-15 00:34:40,7983.0
2019-03-15 00:34:50,7983.0
2019-03-15 00:35:00,7983.0
2019-03-15 00:35:10,7983.0
2019-03-15 00:35:20,7983.0
2019-03-15 00:35:30,7983.0
2019-03-15 00:35:40,7983.0
2019-03-15 00:35:50,7983.0
2019-03-15 00:36:00,7983.0
2019-03-15 00:36:10,7983.0
2019-03-15 00:36:20,7983.0
2019-03-15 00:36:30,7983.0
2019-03-15 00:36:40,7983.0
2019-03-15 00:36:50,7983.0
2019-03-15 00:37:00,7983.0
2019-03-15 00:37:10,7983.0
2019-03-15 00:37:20,7983.0
2019-03-15 00:37:30,7983.0
2019-03-15 00:37:40,7983.0
2019-03-15 00:37:50,7983.0
2019-03-15 00:38:00,7983.0
2019-03-15 00:38:10,7983.0
2019-03-15 00:38:20,7983.0
2019-03-15 00:38:30,7983.0
2019-03-15 00:38:40,7983.0
2019-03-15 00:38:50,7983.0
2019-03-15 00:39:00,7983.0
2019-03-15 00:39:10,7983.0
2019-03-15 00:39:20,7983.0
2019-03-15 00:39:30,7983.0
2019-03-15 00:39:40,7983.0
2019-03-15 00:39:50,7983.0
2019-03-15 00:40:00,7983.0
2019-03-15 00:40:10,7983.0
2019-03-15 00:40:20,7983.0
2019-03-15 00:40:30,7983.0
2019-03-15 00:40:40,7983.0
2019-03-15 00:40:50,7983.0
2019-03-15 00:41:00,7983.0
2019-03-15 00:41:10,7983.0
2019-03-15 00:41:20,7983.0
2019-03-15 00:41:30,7983.0
2019-03-15 00:41:40,7983.0
2019-03-15 00:41:50,7983.0
2019-03-15 00:42:00,7983.0
2019-03-15 00:42:10,7983.0
2019-03-15 00:42:20,7983.0
2019-03-15 00:42:30,7983.0
2019-03-15 00:42:40,7983.0
2019-03-15 00:42:50,7983.0
2019-03-15 00:43:00,7983.0
2019-03-15 00:43:10,7983.0
2019-03-15 00:43:20,7983.0
2019-03-15 00:43:30,7983.0
2019-03-15 00:43:40,7983.0
2019-03-15 00:43:50,7983.0
2019-03-15 00:44:00,7983.0
2019-03-15 00:44:10,7983.0
2019-03-15 00:44:20,7983.0
2019-03-15 00:44:30,7983.0
2019-03-15 00:44:40,7983.0
2019-03-15 00:44:50,7983.0
2019-03-15 00:45:00,7983.0
2019-03-15 00:45:10,7983.0
2019-03-15 00:45:20,7983.0
2019-03-15 00:45:30,7983.0
2019-03-15 00:45:40,7983.0
2019-03-15 00:45:50,7983.0
2019-03-15 00:46:00,7983.0
2019-03-15 00:46:10,7983.0
2019-03-15 00:46:20,7983.0
2019-03-15 00:46:30,7983.0
2019-03-15 00:46:40,7983.0
2019-03-15 00:46:50,7983.0
2019-03-15 00:47:00,7983.0
2019-03-15 00:47:10,7983.0
2019-03-15 00:47:20,7983.0
2019-03-15 00:47:30,7983.0
2019-03-15 00:47:40,7983.0
2019-03-15 00:47:50,7983.0
2019-03-15 00:48:00,7983.0
2019-03-15 00:48:10,7983.0
2019-03-15 00:48:20,7983.0
2019-03-15 00:48:30,7983.0
2019-03-15 00:48:40,7983.0
2019-03-15 00:48:50,7983.0
2019-03-15 00:49:00,7983.0
2019-03-15 00:49:10,7983.0
2019-03-15 00:49:20,7983.0
2019-03-15 00:49:30,7983.0
2019-03-15 00:49:40,7983.0
2019-03-15 00:49:50,7983.0
2019-03-15 00:50:00,7983.0
2019-03-15 00:50:10,7983.0
2019-03-15 00:50:20,7983.0
2019-03-15 00:50:30,7983.0
2019-03-15 00:50:40,7983.0
2019-03-15 00:50:50,7983.0
2019-03-15 00:51:00,7983.0
2019-03-15 00:51:10,7983.0
2019-03-15 00:51:20,7983.0
2019-03-15 00:51:30,7983.0
2019-03-15 00:51:40,7983.0
2019-03-15 00:51:50,7983.0
2019-03-15 00:52:00,7983.0
