time,value
2019-03-14 23:52:30,0.008853031
2019-03-14 23:52:40,0.011895685
2019-03-14 23:52:50,0.005917688
2019-03-14 23:53:00,0.008462126
2019-03-14 23:53:10,0.00729431
2019-03-14 23:53:20,0.008309849
2019-03-14 23:53:30,0.009253543
2019-03-14 23:53:40,0.006995482
2019-03-14 23:53:50,0.00735005
2019-03-14 23:54:00,0.010955047
2019-03-14 23:54:10,0.007096822
2019-03-14 23:54:20,0.009402907
2019-03-14 23:54:30,0.007541018
2019-03-14 23:54:40,0.00729903
2019-03-14 23:54:50,0.00697362
2019-03-14 23:55:00,0.008093551
2019-03-14 23:55:10,0.009800687
2019-03-14 23:55:20,0.00727797
2019-03-14 23:55:30,0.010876377
2019-03-14 23:55:40,0.010135264
2019-03-14 23:55:50,0.007565152
2019-03-14 23:56:00,0.008571184
2019-03-14 23:56:10,0.007067999
2019-03-14 23:56:20,0.007403423
2019-03-14 23:56:30,0.011941385
2019-03-14 23:56:40,0.016001609
2019-03-14 23:56:50,0.005867218
2019-03-14 23:57:00,0.021960169
2019-03-14 23:57:10,0.009222865
2019-03-14 23:57:20,0.007994912
2019-03-14 23:57:30,0.012473909
2019-03-14 23:57:40,0.006851515
2019-03-14 23:57:50,0.013015118
2019-03-14 23:58:00,0.009515621
2019-03-14 23:58:10,0.012361235
2019-03-14 23:58:20,0.012661844
2019-03-14 23:58:30,0.01121548
2019-03-14 23:58:40,0.006090105
2019-03-14 23:58:50,0.00778337
2019-03-14 23:59:00,0.021825335
2019-03-14 23:59:10,0.014525548
2019-03-14 23:59:20,0.020177681
2019-03-14 23:59:30,0.011740107
2019-03-14 23:59:40,0.025750798
2019-03-14 23:59:50,0.019303969
2019-03-15 00:00:00,0.013762167
2019-03-15 00:00:10,0.020288251
2019-03-15 00:00:20,0.023121445
2019-03-15 00:00:30,0.014782419
2019-03-15 00:00:40,0.012093436
2019-03-15 00:00:50,0.014844705
2019-03-15 00:01:00,0.008974828
2019-03-15 00:01:10,0.023038659
2019-03-15 00:01:20,0.024670374
2019-03-15 00:01:30,0.023298154
2019-03-15 00:01:40,0.01890747
2019-03-15 00:01:50,0.020507881
2019-03-15 00:02:00,0.01198511
2019-03-15 00:02:10,0.012642236
2019-03-15 00:02:20,0.017767764
2019-03-15 00:02:30,0.014186241
2019-03-15 00:02:40,0.052666113
2019-03-15 00:02:50,0.021379008
2019-03-15 00:03:00,0.023531158
2019-03-15 00:03:10,0.02480548
2019-03-15 00:03:20,0.014593969
2019-03-15 00:03:30,0.042748719
2019-03-15 00:03:40,0.024872945
2019-03-15 00:03:50,0.026096108
2019-03-15 00:04:00,0.038993154
2019-03-15 00:04:10,0.026113234
2019-03-15 00:04:20,0.026035051
2019-03-15 00:04:30,0.021083503
2019-03-15 00:04:40,0.012649958
2019-03-15 00:04:50,0.04224089
2019-03-15 00:05:00,0.013434334
2019-03-15 00:05:10,0.017329252
2019-03-15 00:05:20,0.032638908
2019-03-15 00:05:30,0.039884226
2019-03-15 00:05:40,0.05967259
2019-03-15 00:05:50,0.028294409
2019-03-15 00:06:00,0.03141924
2019-03-15 00:06:10,0.024550622
2019-03-15 00:06:20,0.037040728
2019-03-15 00:06:30,0.040447881
2019-03-15 00:06:40,0.036762128
2019-03-15 00:06:50,0.062838739
2019-03-15 00:07:00,0.022753543
2019-03-15 00:07:10,0.02946015
2019-03-15 00:07:20,0.04355273
2019-03-15 00:07:30,0.047907544
2019-03-15 00:07:40,0.034507417
2019-03-15 00:07:50,0.056501613
2019-03-15 00:08:00,0.046251174
2019-03-15 00:08:10,0.049209338
2019-03-15 00:08:20,0.064070459
2019-03-15 00:08:30,0.04305365
2019-03-15 00:08:40,0.043987504
2019-03-15 00:08:50,0.007235365
2019-03-15 00:09:00,0.045071781
2019-03-15 00:09:10,0.084254934
2019-03-15 00:09:20,0.023448668
2019-03-15 00:09:30,0.0443525
2019-03-15 00:09:40,0.083280915
2019-03-15 00:09:50,0.02720418
2019-03-15 00:10:00,0.104313714
2019-03-15 00:10:10,0.051151461
2019-03-15 00:10:20,0.034983636
2019-03-15 00:10:30,0.055265334
2019-03-15 00:10:40,0.008646845
2019-03-15 00:10:50,0.057628609
2019-03-15 00:11:00,0.034600239
2019-03-15 00:11:10,0.050276956
2019-03-15 00:11:20,0.099149622
2019-03-15 00:11:30,0.04658615
2019-03-15 00:11:40,0.031554382
2019-03-15 00:11:50,0.05459507
2019-03-15 00:12:00,0.055155651
2019-03-15 00:12:10,0.073878373
2019-03-15 00:12:20,0.03969567
2019-03-15 00:12:30,0.034124994
2019-03-15 00:12:40,0.08646999
2019-03-15 00:12:50,0.072833942
2019-03-15 00:13:00,0.057429141
2019-03-15 00:13:10,0.055824315
2019-03-15 00:13:20,0.038340038
2019-03-15 00:13:30,0.041274871
2019-03-15 00:13:40,0.048970781
2019-03-15 00:13:50,0.010759701
2019-03-15 00:14:00,0.069981699
2019-03-15 00:14:10,0.115212695
2019-03-15 00:14:20,0.026327556
2019-03-15 00:14:30,0.072040082
2019-03-15 00:14:40,0.041716365
2019-03-15 00:14:50,0.072558784
2019-03-15 00:15:00,0.011458822
2019-03-15 00:15:10,0.026750808
2019-03-15 00:15:20,0.024253304
2019-03-15 00:15:30,0.052742103
2019-03-15 00:15:40,0.103357434
2019-03-15 00:15:50,0.022493935
2019-03-15 00:16:00,0.094607423
2019-03-15 00:16:10,0.047246417
2019-03-15 00:16:20,0.053460638
2019-03-15 00:16:30,0.036547453
2019-03-15 00:16:40,0.048547797
2019-03-15 00:16:50,0.086572947
2019-03-15 00:17:00,0.070535794
2019-03-15 00:17:10,0.02235153
2019-03-15 00:17:20,0.050816769
2019-03-15 00:17:30,0.087198967
2019-03-15 00:17:40,0.029059364
2019-03-15 00:17:50,0.067247761
2019-03-15 00:18:00,0.095521153
2019-03-15 00:18:10,0.03182911
2019-03-15 00:18:20,0.043944055
2019-03-15 00:18:30,0.064425936
2019-03-15 00:18:40,0.048043351
2019-03-15 00:18:50,0.065239779
2019-03-15 00:19:00,0.025876426
2019-03-15 00:19:10,0.030727116
2019-03-15 00:19:20,0.059729487
2019-03-15 00:19:30,0.046140037
2019-03-15 00:19:40,0.093656819
2019-03-15 00:19:50,0.045365234
2019-03-15 00:20:00,0.040822949
2019-03-15 00:20:10,0.05113417
2019-03-15 00:20:20,0.033281171
2019-03-15 00:20:30,0.095200197
2019-03-15 00:20:40,0.020690186
2019-03-15 00:20:50,0.06589102
2019-03-15 00:21:00,0.03882245
2019-03-15 00:21:10,0.022675677
2019-03-15 00:21:20,0.050229919
2019-03-15 00:21:30,0.066663693
2019-03-15 00:21:40,0.054363365
2019-03-15 00:21:50,0.124777322
2019-03-15 00:22:00,0.056123754
2019-03-15 00:22:10,0.015896784
2019-03-15 00:22:20,0.042785871
2019-03-15 00:22:30,0.108065074
2019-03-15 00:22:40,0.054332077
2019-03-15 00:22:50,0.074866204
2019-03-15 00:23:00,0.079003375
2019-03-15 00:23:10,0.0663241
2019-03-15 00:23:20,0.067399069
2019-03-15 00:23:30,0.045804964
2019-03-15 00:23:40,0.032168844
2019-03-15 00:23:50,0.029384909
2019-03-15 00:24:00,0.051466022
2019-03-15 00:24:10,0.065809417
2019-03-15 00:24:20,0.097585627
2019-03-15 00:24:30,0.006963529
2019-03-15 00:24:40,0.049543113
2019-03-15 00:24:50,0.034239799
2019-03-15 00:25:00,0.057040061
2019-03-15 00:25:10,0.053620736
2019-03-15 00:25:20,0.033223626
2019-03-15 00:25:30,0.057633335
2019-03-15 00:25:40,0.037031303
2019-03-15 00:25:50,0.052926552
2019-03-15 00:26:00,0.051323642
2019-03-15 00:26:10,0.102043798
2019-03-15 00:26:20,0.11767657
2019-03-15 00:26:30,0.10595704
2019-03-15 00:26:40,0.053436904
2019-03-15 00:26:50,0.065014451
2019-03-15 00:27:00,0.108363878
2019-03-15 00:27:10,0.073520467
2019-03-15 00:27:20,0.092832105
2019-03-15 00:27:30,0.026311799
2019-03-15 00:27:40,0.058242295
2019-03-15 00:27:50,0.067308579
2019-03-15 00:28:00,0.044659234
2019-03-15 00:28:10,0.052317963
2019-03-15 00:28:20,0.055769744
2019-03-15 00:28:30,0.042839766
2019-03-15 00:28:40,0.062638632
2019-03-15 00:28:50,0.044737192
2019-03-15 00:29:00,0.078248891
2019-03-15 00:29:10,0.020036724
2019-03-15 00:29:20,0.021507185
2019-03-15 00:29:30,0.006106166
2019-03-15 00:29:40,0.05687601
2019-03-15 00:29:50,0.050337656
2019-03-15 00:30:00,0.045600938
2019-03-15 00:30:10,0.031574731
2019-03-15 00:30:20,0.028745777
2019-03-15 00:30:30,0.085880724
2019-03-15 00:30:40,0.09227458
2019-03-15 00:30:50,0.03037259
2019-03-15 00:31:00,0.016804087
2019-03-15 00:31:10,0.0404462
2019-03-15 00:31:20,0.031671742
2019-03-15 00:31:30,0.027116587
2019-03-15 00:31:40,0.146656227
2019-03-15 00:31:50,0.008886308
2019-03-15 00:32:00,0.107497561
2019-03-15 00:32:10,0.120346541
2019-03-15 00:32:20,0.106332642
2019-03-15 00:32:30,0.074270381
2019-03-15 00:32:40,0.037602924
2019-03-15 00:32:50,0.038449731
2019-03-15 00:33:00,0.041444112
2019-03-15 00:33:10,0.046469091
2019-03-15 00:33:20,0.085840247
2019-03-15 00:33:30,0.137431641
2019-03-15 00:33:40,0.027893514
2019-03-15 00:33:50,0.041172238
2019-03-15 00:34:00,0.023220167
2019-03-15 00:34:10,0.045470564
