go.rudyc.auth_account go.rudyc.create_account go.rudyc.create_character go.rudyc.move_character go.rudyc.receive_chats go.rudyc.roi_character go.rudyc.select_character go.rudyc.send_chat
19/03/28 20:59:00 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 20:59:10 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 20:59:20 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 20:59:30 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 20:59:40 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 20:59:50 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:00:00 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:00:10 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:00:20 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:00:30 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:00:40 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:00:50 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:01:00 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:01:10 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:01:20 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:01:30 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:01:40 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:01:50 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:02:00 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:02:10 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:02:20 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:02:30 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:02:40 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:02:50 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:03:00 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:03:10 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:03:20 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:03:30 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:03:40 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:03:50 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:04:00 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:04:10 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:04:20 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:04:30 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:04:40 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:04:50 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:05:00 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:05:10 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:05:20 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:05:30 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:05:40 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:05:50 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:06:00 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:06:10 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:06:20 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:06:30 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:06:40 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:06:50 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:07:00 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:07:10 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:07:20 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:07:30 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:07:40 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:07:50 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:08:00 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:08:10 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:08:20 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:08:30 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:08:40 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:08:50 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:09:00 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:09:10 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:09:20 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:09:30 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:09:40 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:09:50 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:10:00 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:10:10 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:10:20 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:10:30 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:10:40 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:10:50 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:11:00 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:11:10 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:11:20 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:11:30 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:11:40 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:11:50 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:12:00 -100 -100 -100 -100 -100 -100 -100 -100
19/03/28 21:12:10 -100 -100 -100 -100 -100 -100 -100 -100
